ลำดับที่,รหัสสถานี,ที่ตั้งสถานี,จังหวัด,วันที่ตรวจวัดสภาพอากาศ,ค่าตรวจวัด,ประเภทข้อมูล
226,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/6/2017,0.00,ปริมาณฝน
227,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/7/2017,84.00,ความชื้นสัมพัทธ์
228,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/7/2017,0.00,ปริมาณฝน
229,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/11/2017,95.00,ความชื้นสัมพัทธ์
230,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/11/2017,0.00,ปริมาณฝน
231,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/10/2017,89.00,ความชื้นสัมพัทธ์
232,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/10/2017,0.00,ปริมาณฝน
233,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2017,94.00,ความชื้นสัมพัทธ์
234,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2017,8.00,ความเร็วลมสุงสุด
235,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2017,16.70,ปริมาณฝน
236,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/5/2017,82.00,ความชื้นสัมพัทธ์
237,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/5/2017,6.00,ความเร็วลมสุงสุด
238,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/5/2017,0.00,ปริมาณฝน
239,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/8/2017,82.00,ความชื้นสัมพัทธ์
240,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/8/2017,0.00,ปริมาณฝน
241,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/9/2017,81.00,ความชื้นสัมพัทธ์
242,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/9/2017,0.00,ปริมาณฝน
243,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/11/2017,84.00,ความชื้นสัมพัทธ์
244,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/11/2017,0.00,ปริมาณฝน
245,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/1/2017,99.00,ความชื้นสัมพัทธ์
246,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/1/2017,12.00,ความเร็วลมสุงสุด
247,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/1/2017,159.20,ปริมาณฝน
248,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/3/2017,84.00,ความชื้นสัมพัทธ์
249,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/3/2017,6.00,ความเร็วลมสุงสุด
250,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/3/2017,0.00,ปริมาณฝน
251,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2017,85.00,ความชื้นสัมพัทธ์
252,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2017,0.40,ปริมาณฝน
253,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/9/2017,84.00,ความชื้นสัมพัทธ์
254,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/9/2017,0.60,ปริมาณฝน
255,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/2/2017,88.00,ความชื้นสัมพัทธ์
256,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/2/2017,8.00,ความเร็วลมสุงสุด
257,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/2/2017,0.00,ปริมาณฝน
258,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/4/2017,94.00,ความชื้นสัมพัทธ์
259,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/4/2017,6.00,ความเร็วลมสุงสุด
260,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/4/2017,0.00,ปริมาณฝน
261,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2017,79.00,ความชื้นสัมพัทธ์
262,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2017,0.00,ปริมาณฝน
263,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/1/2017,98.00,ความชื้นสัมพัทธ์
264,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/1/2017,6.00,ความเร็วลมสุงสุด
265,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/1/2017,10.00,ปริมาณฝน
266,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/2/2017,86.00,ความชื้นสัมพัทธ์
267,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/2/2017,10.00,ความเร็วลมสุงสุด
268,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/2/2017,0.00,ปริมาณฝน
269,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/5/2017,84.00,ความชื้นสัมพัทธ์
270,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/5/2017,10.00,ความเร็วลมสุงสุด
271,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/5/2017,0.00,ปริมาณฝน
272,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/7/2017,83.00,ความชื้นสัมพัทธ์
273,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/7/2017,0.00,ปริมาณฝน
274,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/9/2017,84.00,ความชื้นสัมพัทธ์
275,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/9/2017,0.00,ปริมาณฝน
276,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/12/2017,91.00,ความชื้นสัมพัทธ์
277,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/12/2017,0.00,ปริมาณฝน
278,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/6/2017,77.00,ความชื้นสัมพัทธ์
279,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/6/2017,0.00,ปริมาณฝน
280,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/8/2017,88.00,ความชื้นสัมพัทธ์
281,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/8/2017,45.30,ปริมาณฝน
282,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/9/2017,86.00,ความชื้นสัมพัทธ์
283,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/9/2017,0.50,ปริมาณฝน
284,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/12/2017,92.00,ความชื้นสัมพัทธ์
285,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/12/2017,2.50,ปริมาณฝน
286,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/1/2017,91.00,ความชื้นสัมพัทธ์
287,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/1/2017,10.00,ความเร็วลมสุงสุด
288,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/1/2017,42.50,ปริมาณฝน
289,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/2/2017,86.00,ความชื้นสัมพัทธ์
290,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/2/2017,8.00,ความเร็วลมสุงสุด
291,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/2/2017,0.00,ปริมาณฝน
292,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/9/2017,89.00,ความชื้นสัมพัทธ์
293,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/9/2017,26.90,ปริมาณฝน
294,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/10/2017,88.00,ความชื้นสัมพัทธ์
295,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/10/2017,5.40,ปริมาณฝน
296,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/7/2017,85.00,ความชื้นสัมพัทธ์
297,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/7/2017,0.00,ปริมาณฝน
298,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/8/2017,83.00,ความชื้นสัมพัทธ์
299,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/8/2017,0.00,ปริมาณฝน
300,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/11/2017,95.00,ความชื้นสัมพัทธ์
301,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/11/2017,34.90,ปริมาณฝน
302,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/7/2017,85.00,ความชื้นสัมพัทธ์
303,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/7/2017,0.00,ปริมาณฝน
304,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/5/2017,87.00,ความชื้นสัมพัทธ์
305,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/5/2017,0.00,ความเร็วลมสุงสุด
306,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/5/2017,0.00,ปริมาณฝน
307,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/8/2017,87.00,ความชื้นสัมพัทธ์
308,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/8/2017,0.00,ปริมาณฝน
309,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/8/2017,86.00,ความชื้นสัมพัทธ์
310,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/8/2017,0.00,ปริมาณฝน
311,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2017,83.00,ความชื้นสัมพัทธ์
312,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2017,6.00,ความเร็วลมสุงสุด
313,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2017,0.00,ปริมาณฝน
314,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/7/2017,82.00,ความชื้นสัมพัทธ์
315,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/7/2017,0.00,ปริมาณฝน
316,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/6/2017,77.00,ความชื้นสัมพัทธ์
317,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/6/2017,0.00,ปริมาณฝน
318,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/11/2017,87.00,ความชื้นสัมพัทธ์
319,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/11/2017,0.00,ปริมาณฝน
320,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/12/2017,87.00,ความชื้นสัมพัทธ์
321,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/12/2017,1.70,ปริมาณฝน
322,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/9/2017,85.00,ความชื้นสัมพัทธ์
323,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/9/2017,0.00,ปริมาณฝน
324,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/10/2017,85.00,ความชื้นสัมพัทธ์
325,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/10/2017,0.00,ปริมาณฝน
326,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/3/2017,85.00,ความชื้นสัมพัทธ์
327,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/3/2017,10.00,ความเร็วลมสุงสุด
328,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/3/2017,0.00,ปริมาณฝน
329,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/4/2017,85.00,ความชื้นสัมพัทธ์
330,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/4/2017,10.00,ความเร็วลมสุงสุด
331,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/4/2017,0.00,ปริมาณฝน
332,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/8/2017,79.00,ความชื้นสัมพัทธ์
333,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/8/2017,0.00,ปริมาณฝน
334,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/12/2017,81.00,ความชื้นสัมพัทธ์
335,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/12/2017,0.00,ปริมาณฝน
336,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/1/2017,94.00,ความชื้นสัมพัทธ์
337,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/1/2017,6.00,ความเร็วลมสุงสุด
338,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/1/2017,0.00,ปริมาณฝน
339,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/8/2017,79.00,ความชื้นสัมพัทธ์
340,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/8/2017,0.00,ปริมาณฝน
341,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/10/2017,87.00,ความชื้นสัมพัทธ์
342,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/10/2017,0.00,ปริมาณฝน
343,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/12/2017,78.00,ความชื้นสัมพัทธ์
344,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/12/2017,0.00,ปริมาณฝน
345,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/1/2017,94.00,ความชื้นสัมพัทธ์
346,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/1/2017,8.00,ความเร็วลมสุงสุด
347,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/1/2017,113.30,ปริมาณฝน
348,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/3/2017,84.00,ความชื้นสัมพัทธ์
349,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/3/2017,8.00,ความเร็วลมสุงสุด
350,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/3/2017,0.00,ปริมาณฝน
351,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/5/2017,87.00,ความชื้นสัมพัทธ์
352,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/5/2017,0.00,ความเร็วลมสุงสุด
353,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/5/2017,2.40,ปริมาณฝน
354,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/8/2017,75.00,ความชื้นสัมพัทธ์
355,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/8/2017,0.00,ปริมาณฝน
356,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/1/2017,96.00,ความชื้นสัมพัทธ์
357,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/1/2017,12.00,ความเร็วลมสุงสุด
358,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/1/2017,21.40,ปริมาณฝน
359,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/2/2017,83.00,ความชื้นสัมพัทธ์
360,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/2/2017,8.00,ความเร็วลมสุงสุด
361,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/2/2017,0.00,ปริมาณฝน
362,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/5/2017,83.00,ความชื้นสัมพัทธ์
363,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/5/2017,0.00,ความเร็วลมสุงสุด
364,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/5/2017,0.00,ปริมาณฝน
365,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/9/2017,90.00,ความชื้นสัมพัทธ์
366,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/9/2017,4.50,ปริมาณฝน
367,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/12/2017,87.00,ความชื้นสัมพัทธ์
368,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/12/2017,0.00,ปริมาณฝน
369,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2017,86.00,ความชื้นสัมพัทธ์
370,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2017,12.00,ความเร็วลมสุงสุด
371,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2017,14.80,ปริมาณฝน
372,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/9/2017,89.00,ความชื้นสัมพัทธ์
373,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/9/2017,0.80,ปริมาณฝน
374,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/10/2017,90.00,ความชื้นสัมพัทธ์
375,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/10/2017,6.70,ปริมาณฝน
376,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/11/2017,91.00,ความชื้นสัมพัทธ์
377,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/11/2017,24.20,ปริมาณฝน
378,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/7/2017,83.00,ความชื้นสัมพัทธ์
379,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/7/2017,0.00,ปริมาณฝน
380,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/11/2017,96.00,ความชื้นสัมพัทธ์
381,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/11/2017,22.90,ปริมาณฝน
382,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/11/2017,90.00,ความชื้นสัมพัทธ์
383,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/11/2017,0.00,ปริมาณฝน
384,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2017,85.00,ความชื้นสัมพัทธ์
385,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2017,14.00,ความเร็วลมสุงสุด
386,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2017,1.70,ปริมาณฝน
387,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/6/2017,87.00,ความชื้นสัมพัทธ์
388,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/6/2017,3.20,ปริมาณฝน
389,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/8/2017,92.00,ความชื้นสัมพัทธ์
390,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/8/2017,19.30,ปริมาณฝน
391,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2017,92.00,ความชื้นสัมพัทธ์
392,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2017,8.00,ความเร็วลมสุงสุด
393,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2017,74.30,ปริมาณฝน
394,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/6/2017,80.00,ความชื้นสัมพัทธ์
395,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/6/2017,0.00,ปริมาณฝน
396,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/9/2017,88.00,ความชื้นสัมพัทธ์
397,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/9/2017,0.00,ปริมาณฝน
398,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/7/2017,87.00,ความชื้นสัมพัทธ์
399,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/7/2017,0.00,ปริมาณฝน
400,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/4/2017,81.00,ความชื้นสัมพัทธ์
401,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/4/2017,0.00,ความเร็วลมสุงสุด
402,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/4/2017,0.00,ปริมาณฝน
403,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/9/2017,85.00,ความชื้นสัมพัทธ์
404,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/9/2017,0.00,ปริมาณฝน
405,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/2/2017,92.00,ความชื้นสัมพัทธ์
406,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/2/2017,6.00,ความเร็วลมสุงสุด
407,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/2/2017,0.00,ปริมาณฝน
408,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/8/2017,80.00,ความชื้นสัมพัทธ์
409,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/8/2017,0.00,ปริมาณฝน
410,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/10/2017,78.00,ความชื้นสัมพัทธ์
411,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/10/2017,0.00,ปริมาณฝน
412,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/12/2017,87.00,ความชื้นสัมพัทธ์
413,552301,นครศรีธรรมราช,นครศรีธรรมราช,16/12/2017,0.00,ปริมาณฝน
414,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/1/2017,98.00,ความชื้นสัมพัทธ์
415,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/1/2017,8.00,ความเร็วลมสุงสุด
416,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/1/2017,80.00,ปริมาณฝน
417,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/5/2017,85.00,ความชื้นสัมพัทธ์
418,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/5/2017,0.00,ความเร็วลมสุงสุด
419,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/5/2017,18.90,ปริมาณฝน
420,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/8/2017,79.00,ความชื้นสัมพัทธ์
421,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/8/2017,0.00,ปริมาณฝน
422,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/9/2017,82.00,ความชื้นสัมพัทธ์
423,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/9/2017,0.00,ปริมาณฝน
424,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/4/2017,85.00,ความชื้นสัมพัทธ์
425,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/4/2017,4.00,ความเร็วลมสุงสุด
426,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/4/2017,2.80,ปริมาณฝน
427,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/8/2017,85.00,ความชื้นสัมพัทธ์
428,552301,นครศรีธรรมราช,นครศรีธรรมราช,18/8/2017,0.40,ปริมาณฝน
429,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/3/2017,82.00,ความชื้นสัมพัทธ์
430,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/3/2017,8.00,ความเร็วลมสุงสุด
431,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/3/2017,0.00,ปริมาณฝน
432,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/4/2017,89.00,ความชื้นสัมพัทธ์
433,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/4/2017,14.00,ความเร็วลมสุงสุด
434,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/4/2017,0.00,ปริมาณฝน
435,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/5/2017,81.00,ความชื้นสัมพัทธ์
436,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/5/2017,0.00,ความเร็วลมสุงสุด
437,552301,นครศรีธรรมราช,นครศรีธรรมราช,19/5/2017,0.00,ปริมาณฝน
438,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/1/2017,98.00,ความชื้นสัมพัทธ์
439,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/1/2017,6.00,ความเร็วลมสุงสุด
440,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/1/2017,0.00,ปริมาณฝน
441,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/10/2017,80.00,ความชื้นสัมพัทธ์
442,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/10/2017,0.00,ปริมาณฝน
443,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/11/2017,88.00,ความชื้นสัมพัทธ์
444,552301,นครศรีธรรมราช,นครศรีธรรมราช,20/11/2017,0.00,ปริมาณฝน
445,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/3/2017,87.00,ความชื้นสัมพัทธ์
446,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/3/2017,14.00,ความเร็วลมสุงสุด
447,552301,นครศรีธรรมราช,นครศรีธรรมราช,21/3/2017,0.00,ปริมาณฝน
448,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/2/2017,86.00,ความชื้นสัมพัทธ์
449,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/2/2017,6.00,ความเร็วลมสุงสุด
450,552301,นครศรีธรรมราช,นครศรีธรรมราช,22/2/2017,0.00,ปริมาณฝน
